Andre Amado,Eddie Alvarez,loss
Adlan Amagov,TJ Waldburger,win
Adlan Amagov,Chris Spang,win
Adlan Amagov,Keith Berry,win
Adlan Amagov,Robbie Lawler,loss
Adlan Amagov,Anthony Smith,win
Adlan Amagov,Ron Stallings,win
Jimmy Ambriz,Ikuhisa Minowa,loss
Jimmy Ambriz,Sergei Kharitonov,loss
Jimmy Ambriz,Ricco Rodriguez,loss
JJ Ambrose,Mike Pyle,loss
Makwan Amirkhani,Jason Knight,win
Makwan Amirkhani,Arnold Allen,loss
Makwan Amirkhani,Mike Wilkinson,win
Makwan Amirkhani,Masio Fullen,win
Makwan Amirkhani,Andy Ogle,win
Karl Amoussou,Kazuhiro Nakamura,loss
Karl Amoussou,Trevor Prangley,draw
Matt Andersen,Rafael Carino,loss
Corey Anderson,Glover Teixeira,win
Corey Anderson,Patrick Cummins,win
Corey Anderson,Ovince Saint Preux,loss
Corey Anderson,Jimi Manuwa,loss
Corey Anderson,Sean O'Connell,win
Corey Anderson,Mauricio Rua,loss
Corey Anderson,Tom Lawlor,win
Corey Anderson,Fabio Maldonado,win
Corey Anderson,Jan Blachowicz,win
Corey Anderson,Gian Villante,loss
Corey Anderson,Justin Jones,win
Corey Anderson,Matt Van Buren,win
Alex Andrade,Murilo Rua,loss
Alex Andrade,Amaury Bitetti,loss
Jessica Andrade,Tecia Torres,win
Jessica Andrade,Claudia Gadelha,win
Jessica Andrade,Joanna Jedrzejczyk,loss
Jessica Andrade,Angela Hill,win
Jessica Andrade,Joanne Calderwood,win
Jessica Andrade,Jessica Penne,win
Jessica Andrade,Raquel Pennington,loss
Jessica Andrade,Sarah Moras,win
Jessica Andrade,Marion Reneau,loss
Jessica Andrade,Larissa Pacheco,win
Jessica Andrade,Raquel Pennington,win
Jessica Andrade,Rosi Sexton,win
Jessica Andrade,Liz Carmouche,loss
Viscardi Andrade,Richard Walsh,win
Viscardi Andrade,Gasan Umalatov,win
Viscardi Andrade,Nico Musoke,loss
Viscardi Andrade,Bristol Marunde,win
Jermaine Andre,Joey Villasenor,win
Jermaine Andre,Ronald Jhun,win
Jermaine Andre,Lance Gibson,loss
Dylan Andrews,Bradley Scott,loss
Dylan Andrews,Sam Alvey,loss
Dylan Andrews,Clint Hester,loss
Dylan Andrews,Papy Abedi,win
Dylan Andrews,Jimmy Quinlan,win
Reese Andy,Matt Hamill,loss
Reese Andy,Brandon Vera,loss
Yoji Anjo,Ryan Gracie,loss
Yoji Anjo,Matt Lindland,loss
Yoji Anjo,Murilo Bustamante,loss
Yoji Anjo,David Abbott,loss
Nina Ansaroff,Randa Markos,win
Nina Ansaroff,Angela Hill,win
Nina Ansaroff,Jocelyn Jones-Lybarger,win
Nina Ansaroff,Justine Kish,loss
Nina Ansaroff,Juliana Lima,loss
Gadzhimurad Antigulov,Ion Cutelaba,loss
Gadzhimurad Antigulov,Joachim Christensen,win
Gadzhimurad Antigulov,Marcos Rogerio de Lima,win
Adam Antolin,Ronald Carillo,loss
Adam Antolin,Javi Alanis,win
Adam Antolin,Hugo Govea,win
Shinsho Anzai,Jake Matthews,loss
Shinsho Anzai,Luke Jumeau,win
Shinsho Anzai,Roger Zapata,win
Shinsho Anzai,Alberto Mina,loss
Shinya Aoki,Antonio McKee,win
Shinya Aoki,Satoru Kitaoka,win
Shinya Aoki,Rob McCullough,win
Shinya Aoki,Rich Clementi,win
Shinya Aoki,Lyle Beerbohm,win
Shinya Aoki,Yokthai Sithoar,win
Shinya Aoki,Marcus Aurelio,win
Shinya Aoki,Tatsuya Kawajiri,win
Shinya Aoki,Gilbert Melendez,loss
Shinya Aoki,Mizuto Hirota,win
Shinya Aoki,Joachim Hansen,win
Shinya Aoki,Vitor Ribeiro,win
Shinya Aoki,Hayato Sakurai,loss
Shinya Aoki,David Gardner,win
Shinya Aoki,Eddie Alvarez,win
Shinya Aoki,Todd Moore,win
Shinya Aoki,Caol Uno,win
Shinya Aoki,Joachim Hansen,loss
Shinya Aoki,Katsuhiko Nagata,win
Shinya Aoki,Gesias Cavalcante,win
Shinya Aoki,Gesias Cavalcante,nc
Shinya Aoki,Bu-Kyung Jung,win
Shinya Aoki,Brian Lo-A-Njoe,win
Shinya Aoki,Akira Kikuchi,win
Shinya Aoki,Joachim Hansen,win
Shinya Aoki,Clay French,win
Shinya Aoki,George Sotiropoulos,win
Shinya Aoki,Jason Black,win
Shinya Aoki,Kuniyoshi Hironaka,win
Shinya Aoki,Keith Wisniewski,win
Shinya Aoki,Jutaro Nakao,loss
Erik Apple,Ryan Larson,loss
Erik Apple,Bobby Voelker,loss
Erik Apple,Brock Larson,loss
Kenji Arai,Jens Pulver,loss
Romie Aram,Dave Strasser,loss
Romie Aram,Joe Stevenson,win
Felipe Arantes,Song Yadong,loss
Felipe Arantes,Josh Emmett,loss
Felipe Arantes,Erik Perez,loss
Felipe Arantes,Jerrod Sanders,win
Felipe Arantes,Yves Jabouin,win
Felipe Arantes,Andre Fili,loss
Felipe Arantes,Maximo Blanco,win
Felipe Arantes,Kevin Souza,loss
Felipe Arantes,Godofredo Pepey,win
Felipe Arantes,Milton Vieira,draw
Felipe Arantes,Antonio Carvalho,win
Felipe Arantes,Iuri Alcantara,loss
Igor Araujo,Sean Strickland,loss
Igor Araujo,George Sullivan,loss
Igor Araujo,Danny Mitchell,win
Igor Araujo,Ildemar Alcantara,win
Tristan Arenal,Tommy Petersen,win
Andrei Arlovski,Tai Tuivasa,loss
Andrei Arlovski,Stefan Struve,win
Andrei Arlovski,Junior Albini,win
Andrei Arlovski,Marcin Tybura,loss
Andrei Arlovski,Francis Ngannou,loss
Andrei Arlovski,Josh Barnett,loss
Andrei Arlovski,Alistair Overeem,loss
Andrei Arlovski,Stipe Miocic,loss
Andrei Arlovski,Frank Mir,win
Andrei Arlovski,Travis Browne,win
Andrei Arlovski,Antonio Silva,win
Andrei Arlovski,Brendan Schaub,win
Andrei Arlovski,Sergei Kharitonov,loss
Andrei Arlovski,Antonio Silva,loss
Andrei Arlovski,Brett Rogers,loss
Andrei Arlovski,Fedor Emelianenko,loss
Andrei Arlovski,Roy Nelson,win
Andrei Arlovski,Ben Rothwell,win
Andrei Arlovski,Jake O'Brien,win
Andrei Arlovski,Fabricio Werdum,win
Andrei Arlovski,Marcio Cruz,win
Andrei Arlovski,Tim Sylvia,loss
Andrei Arlovski,Tim Sylvia,loss
Andrei Arlovski,Paul Buentello,win
Andrei Arlovski,Justin Eilers,win
Andrei Arlovski,Tim Sylvia,win
Andrei Arlovski,Wesley Correira,win
Andrei Arlovski,Vladimir Matyushenko,win
Andrei Arlovski,Ian Freeman,win
Andrei Arlovski,Pedro Rizzo,loss
Andrei Arlovski,Ricco Rodriguez,loss
Andrei Arlovski,Aaron Brink,win
Joey Armstrong,Sam Spengler,win
Ricardo Arona,Rameau Thierry Sokoudjou,loss
Ricardo Arona,Alistair Overeem,win
Ricardo Arona,Wanderlei Silva,loss
Ricardo Arona,Wanderlei Silva,win
Ricardo Arona,Mauricio Rua,loss
Ricardo Arona,Kazushi Sakuraba,win
Ricardo Arona,Dean Lister,win
Ricardo Arona,Sergey Ignatov,win
Ricardo Arona,Rampage Jackson,loss
Ricardo Arona,Murilo Rua,win
Ricardo Arona,Dan Henderson,win
Ricardo Arona,Guy Mezger,win
Chalid Arrab,Kazuhiro Nakamura,loss
Chalid Arrab,Rodney Faverus,win
Akbarh Arreola,Jake Matthews,loss
Akbarh Arreola,Francisco Trinaldo,loss
Akbarh Arreola,Yves Edwards,win
Akbarh Arreola,Tiago Trator,loss
Matt Arroyo,Dan Cramer,loss
Matt Arroyo,Matt Brown,loss
Matt Arroyo,John Kolosci,win
Cesar Arzamendia,Damien Brown,loss
Cesar Arzamendia,Polo Reyes,loss
Cyril Asker,Tai Tuivasa,loss
Cyril Asker,Hu Yaozong,win
Cyril Asker,Walt Harris,loss
Cyril Asker,Dmitrii Smoliakov,win
Cyril Asker,Jared Cannonier,loss
Scott Askham,Bradley Scott,loss
Scott Askham,Jack Hermansson,loss
Scott Askham,Chris Dempsey,win
Scott Askham,Krzysztof Jotko,loss
Scott Askham,Antonio Dos Santos,win
Scott Askham,Magnus Cedenblad,loss
Junior Assuncao,Ross Pearson,loss
Junior Assuncao,Eddie Yagin,win
Junior Assuncao,Nate Diaz,loss
Junior Assuncao,David Lee,win
Junior Assuncao,Kurt Pellegrino,loss
Raphael Assuncao,Rob Font,win
Raphael Assuncao,Matthew Lopez,win
Raphael Assuncao,Marlon Moraes,win
Raphael Assuncao,Aljamain Sterling,win
Raphael Assuncao,TJ Dillashaw,loss
Raphael Assuncao,Bryan Caraway,win
Raphael Assuncao,Pedro Munhoz,win
Raphael Assuncao,TJ Dillashaw,win
Raphael Assuncao,Vaughan Lee,win
Raphael Assuncao,Mike Easton,win
Raphael Assuncao,Issei Tamura,win
Raphael Assuncao,Johnny Eduardo,win
Raphael Assuncao,Erik Koch,loss
Raphael Assuncao,LC Davis,win
Raphael Assuncao,Diego Nunes,loss
Raphael Assuncao,Urijah Faber,loss
Raphael Assuncao,Yves Jabouin,win
Raphael Assuncao,Jameel Massouh,win
Bazigit Atajev,Alistair Overeem,loss
Rich Attonito,Jake Hecht,loss
Rich Attonito,Daniel Roberts,win
Rich Attonito,David Branch,loss
Rich Attonito,Rafael Natal,win
Rich Attonito,Jamie Yager,win
Olivier Aubin-Mercier,Alexander Hernandez,loss
Olivier Aubin-Mercier,Evan Dunham,win
Olivier Aubin-Mercier,Tony Martin,win
Olivier Aubin-Mercier,Drew Dober,win
Olivier Aubin-Mercier,Thibault Gouti,win
Olivier Aubin-Mercier,Diego Ferreira,loss
Olivier Aubin-Mercier,Tony Sims,win
Olivier Aubin-Mercier,David Michaud,win
Olivier Aubin-Mercier,Jake Lindsey,win
Olivier Aubin-Mercier,Chad Laprise,loss
Pat Audinwood,John Makdessi,loss
Pat Audinwood,Thiago Tavares,loss
Marcus Aurelio,Shinya Aoki,loss
Marcus Aurelio,Evan Dunham,loss
Marcus Aurelio,Hermes Franca,loss
Marcus Aurelio,Tyson Griffin,loss
Marcus Aurelio,Ryan Roberts,win
Marcus Aurelio,Luke Caudillo,win
Marcus Aurelio,Clay Guida,loss
Marcus Aurelio,Takanori Gomi,loss
Marcus Aurelio,Mitsuhiro Ishida,loss
Marcus Aurelio,Takanori Gomi,win
Marcus Aurelio,Jutaro Nakao,win
Marcus Aurelio,Daisuke Nakamura,win
Marcus Aurelio,Dokonjonosuke Mishima,loss
Blas Avena,Jesse Lennox,loss
Blas Avena,Dave Terrel,win
Blas Avena,Hiromitsu Miura,loss
Blas Avena,Joe Benoit,win
Blas Avena,Tiki Ghosn,win
Blas Avena,Logan Clark,loss
Levi Avera,Paul Bradley,loss
Anthony Avila,Rafael Rios,win
Chris Avila,Enrique Barzola,loss
Chris Avila,Artem Lobov,loss
Saad Awad,Joe Duarte,loss
Jessin Ayari,Darren Till,loss
Jessin Ayari,Jimmy Wallhead,win
Luiz Azeredo,Tatsuya Kawajiri,loss
Luiz Azeredo,Joachim Hansen,loss
Luiz Azeredo,Naoyuki Kotani,win
Luiz Azeredo,Takanori Gomi,loss
Luiz Azeredo,Takanori Gomi,loss
Luiz Azeredo,Luiz Firmino,win
Luiz Azeredo,Anderson Silva,win
Luciano Azevedo,Hayato Sakurai,loss
Niklas Backstrom,Noad Lahat,loss
Niklas Backstrom,Mike Wilkinson,loss
Niklas Backstrom,Tom Niinimaki,win
Seth Baczynski,Leon Edwards,loss
Seth Baczynski,Alan Jouban,loss
Seth Baczynski,Thiago Alves,loss
Seth Baczynski,Neil Magny,win
Seth Baczynski,Brian Melancon,loss
Seth Baczynski,Mike Pierce,loss
Seth Baczynski,Simeon Thoresen,win
Seth Baczynski,Lance Benoist,win
Seth Baczynski,Matt Brown,win
Seth Baczynski,Clay Harvison,win
Seth Baczynski,Brad Tavares,loss
Ryan Bader,Rogerio Nogueira,win
Ryan Bader,Ilir Latifi,win
Ryan Bader,Anthony Johnson,loss
Ryan Bader,Rashad Evans,win
Ryan Bader,Phil Davis,win
Ryan Bader,Ovince Saint Preux,win
Ryan Bader,Rafael Feijao,win
Ryan Bader,Anthony Perosh,win
Ryan Bader,Glover Teixeira,loss
Ryan Bader,Vladimir Matyushenko,win
Ryan Bader,Lyoto Machida,loss
Ryan Bader,Rampage Jackson,win
Ryan Bader,Jason Brilz,win
Ryan Bader,Tito Ortiz,loss
Ryan Bader,Jon Jones,loss
Ryan Bader,Rogerio Nogueira,win
Ryan Bader,Keith Jardine,win
Ryan Bader,Eric Schafer,win
Ryan Bader,Carmelo Marrero,win
Ryan Bader,Vinny Magalhaes,win
Izabela Badurek,Alexandra Albu,loss
Ali Bagautinov,Kyoji Horiguchi,loss
Ali Bagautinov,Geane Herrera,win
Ali Bagautinov,Joseph Benavidez,loss
Ali Bagautinov,Demetrious Johnson,loss
Ali Bagautinov,John Lineker,win
Ali Bagautinov,Tim Elliott,win
Ali Bagautinov,Marcos Vinicius,win
Mehdi Baghdad,John Makdessi,loss
Mehdi Baghdad,Chris Wade,loss
Siyar Bahadurzada,Luan Chagas,win
Siyar Bahadurzada,Rob Wilkinson,win
Siyar Bahadurzada,Brandon Thatch,win
Siyar Bahadurzada,John Howard,loss
Siyar Bahadurzada,Dong Hyun Kim,loss
Siyar Bahadurzada,Paulo Thiago,win
Shamar Bailey,Danny Castillo,loss
Shamar Bailey,Evan Dunham,loss
Shamar Bailey,Ryan McGillivray,win
Shamar Bailey,Justin Wilcox,loss
Shamar Bailey,John Kolosci,win
Bryan Baker,Chael Sonnen,loss
Bryan Baker,Eric Schambari,win
Bryan Baker,Jesse Forbes,win
Oluwale Bamgbose,Alessio Di Chirico,loss
Oluwale Bamgbose,Paulo Costa,loss
Oluwale Bamgbose,Cezar Ferreira,loss
Oluwale Bamgbose,Daniel Sarafian,win
Oluwale Bamgbose,Uriah Hall,loss
Marcin Bandel,Stevie Ray,loss
Marcin Bandel,Mairbek Taisumov,loss
Tae Hyun Bang,Nick Hein,loss
Tae Hyun Bang,Leo Kuntz,win
Tae Hyun Bang,Jon Tuck,loss
Tae Hyun Bang,Kajan Johnson,win
Tae Hyun Bang,Mairbek Taisumov,loss
Antonio Banuelos,Masakazu Imanari,win
Antonio Banuelos,Bibiano Fernandes,loss
Antonio Banuelos,Hideo Tokoro,win
Antonio Banuelos,Miguel Torres,loss
Antonio Banuelos,Chad George,win
Antonio Banuelos,Scott Jorgensen,loss
Antonio Banuelos,Kenji Osawa,win
Antonio Banuelos,Scott Jorgensen,win
Antonio Banuelos,Manny Tapia,loss
Antonio Banuelos,Justin Robbins,win
Antonio Banuelos,Charlie Valencia,loss
Antonio Banuelos,Mike French,win
Antonio Banuelos,Eddie Wineland,loss
Renan Barao,Brian Kelleher,loss
Renan Barao,Aljamain Sterling,loss
Renan Barao,Phillipe Nover,win
Renan Barao,Jeremy Stephens,loss
Renan Barao,TJ Dillashaw,loss
Renan Barao,Mitch Gagnon,win
Renan Barao,TJ Dillashaw,loss
Renan Barao,Urijah Faber,win
Renan Barao,Eddie Wineland,win
Renan Barao,Michael McDonald,win
Renan Barao,Urijah Faber,win
Renan Barao,Scott Jorgensen,win
Renan Barao,Brad Pickett,win
Renan Barao,Cole Escovedo,win
Renan Barao,Chris Cariaso,win
Renan Barao,Anthony Leone,win
Junior Barata,Paul Daley,loss
Bryan Barberena,Leon Edwards,loss
Bryan Barberena,Joe Proctor,win
Bryan Barberena,Colby Covington,loss
Bryan Barberena,Warlley Alves,win
Bryan Barberena,Sage Northcutt,win
Bryan Barberena,Chad Laprise,loss
Bryan Barberena,Joe Ellenberger,win
Edson Barboza,Kevin Lee,loss
Edson Barboza,Khabib Nurmagomedov,loss
Edson Barboza,Beneil Dariush,win
Edson Barboza,Gilbert Melendez,win
Edson Barboza,Anthony Pettis,win
Edson Barboza,Tony Ferguson,loss
Edson Barboza,Paul Felder,win
Edson Barboza,Michael Johnson,loss
Edson Barboza,Bobby Green,win
Edson Barboza,Evan Dunham,win
Edson Barboza,Donald Cerrone,loss
