,reach,weight,height,w/l,SLpM,Str. Acc.,SApM,Str. Def,TD Avg,TD Acc.,TD Def.,Sub. Avg.,result
13,5.0,0.0,2.0,0.10164835164835173,-0.44999999999999973,11.0,-1.19,0.0,1.3100000000000003,10.0,-31.0,1.2000000000000002,1.0
14,-3.0,0.0,0.0,-0.18506493506493504,-1.55,11.0,2.49,-25.0,-0.7599999999999999,-9.0,-44.0,-0.4,1.0
0,-2.0,-10.0,1.0,-0.04694167852062592,-2.1599999999999997,3.0,-0.96,-3.0,1.8899999999999997,-24.0,-2.0,-0.3,0.0
1,0.0,0.0,3.0,0.0495495495495496,0.3700000000000001,2.0,-1.1099999999999999,11.0,1.1800000000000002,-22.0,18.0,0.4,0.0
2,-1.0,0.0,0.0,-0.08008008008008005,-1.67,1.0,-0.5899999999999999,7.0,0.18000000000000005,-31.0,17.0,-0.6,1.0
3,4.0,0.0,5.0,0.08288288288288292,-0.7199999999999998,7.0,-0.11999999999999966,8.0,0.37,-38.0,-34.0,-0.09999999999999998,1.0
4,-1.0,-10.0,3.0,-0.014553014553014498,-3.7699999999999996,-18.0,0.7000000000000002,-2.0,1.0699999999999998,-35.0,-67.0,-0.6,1.0
5,-4.0,-10.0,0.0,-0.1837837837837838,-2.67,-2.0,2.37,-7.0,-0.050000000000000044,-20.0,-36.0,0.5000000000000001,0.0
6,-3.0,-10.0,1.0,-0.13672496025437197,-2.67,-13.0,-0.8899999999999997,13.0,1.1400000000000001,-39.0,-7.0,-0.6,1.0
7,-3.0,-10.0,2.0,-0.06156156156156156,-1.42,0.0,-0.7999999999999998,12.0,1.46,-30.0,21.0,-0.6,1.0
8,3.0,0.0,6.0,0.025740025740025763,-2.32,3.0,-1.29,2.0,0.4700000000000001,6.0,-15.0,0.7999999999999999,1.0
9,-2.0,-10.0,2.0,-0.09147609147609148,-1.1999999999999997,-7.0,1.67,4.0,3.59,-2.0,8.0,-0.6,1.0
10,1.0,0.0,5.0,-0.1726726726726726,-0.9399999999999995,2.0,-0.8899999999999997,13.0,0.39,3.0,1.0,0.0,1.0
0,-2.0,0.0,-3.0,0.09729064039408863,1.19,9.0,-0.98,12.0,-1.14,0.0,-3.0,-0.5,0.0
1,3.0,0.0,2.0,-0.13038793103448276,2.2800000000000002,17.0,-1.3199999999999998,6.0,-0.9899999999999998,28.0,-18.0,-0.9,1.0
2,-3.0,0.0,-3.0,0.025862068965517238,0.9300000000000002,15.0,-0.94,6.0,-1.39,-8.0,-13.0,0.9999999999999999,1.0
3,0.0,10.0,0.0,-0.09913793103448276,1.83,9.0,1.1099999999999999,12.0,-2.57,32.0,-9.0,0.0,0.0
4,0.0,0.0,-1.0,-0.06788793103448276,1.12,4.0,0.20000000000000018,0.0,-1.3599999999999999,23.0,-10.0,-0.8,0.0
5,-2.0,10.0,-2.0,-0.009852216748768461,-0.54,21.0,-0.7599999999999998,5.0,-2.1999999999999997,-23.0,-70.0,1.3000000000000003,0.0
6,0.0,0.0,0.0,0.014992503748125885,0.9100000000000001,7.0,-0.98,9.0,0.3400000000000003,21.0,-11.0,-0.7,1.0
7,3.0,0.0,-1.0,0.19893899204244037,0.7400000000000002,20.0,-2.17,12.0,0.17000000000000037,10.0,-34.0,0.7000000000000001,1.0
8,1.0,0.0,-1.0,-0.047667342799188606,1.1099999999999999,-4.0,0.3500000000000001,14.0,-2.48,-1.0,5.0,-0.7,1.0
0,-5.0,0.0,-2.0,-0.10164835164835173,0.44999999999999973,-11.0,1.19,0.0,-1.3100000000000003,-10.0,31.0,-1.2000000000000002,0.0
1,-1.0,10.0,-1.0,-0.023076923076923106,0.6499999999999999,-19.0,2.6,-9.0,-1.5300000000000002,-1.0,51.0,-1.0,1.0
2,-3.0,0.0,1.0,-0.19893899204244037,-0.7400000000000002,-20.0,2.17,-12.0,-0.17000000000000037,-10.0,34.0,-0.7000000000000001,0.0
3,0.0,0.0,0.0,-0.18623481781376527,-0.5700000000000003,-18.0,1.6,-1.0,-2.99,-44.0,20.0,-1.3,1.0
4,0.0,0.0,3.0,-0.2564102564102565,-0.52,-22.0,1.6400000000000001,-6.0,-1.1400000000000001,-6.0,12.0,-1.2000000000000002,1.0
5,-6.0,0.0,-1.0,-0.08974358974358976,-0.43000000000000016,-25.0,1.6600000000000001,4.0,-2.99,-44.0,-46.0,-1.6,1.0
6,-3.0,0.0,0.0,-0.26682692307692313,0.3799999999999999,-16.0,2.37,-12.0,-1.5300000000000002,13.0,24.0,-1.5,1.0
7,-4.0,0.0,-1.0,-0.2564102564102565,0.05999999999999961,-15.0,2.3000000000000003,-12.0,-2.77,-38.0,4.0,-1.6,1.0
0,1.0,-10.0,2.0,0.12238325281803542,-2.25,-8.0,-1.3199999999999998,5.0,1.18,8.0,-4.0,0.5,1.0
1,1.0,0.0,3.0,0.12962962962962965,2.04,1.0,-0.52,4.0,1.0,9.0,1.0,1.0,1.0
2,0.0,-10.0,4.0,-0.0037037037037037646,0.14000000000000012,4.0,-1.1099999999999999,1.0,2.51,31.0,-36.0,1.3,1.0
3,1.0,0.0,2.0,-0.08301404853128991,-1.21,1.0,-0.6299999999999999,-7.0,2.46,5.0,-15.0,0.7,1.0
4,0.0,-10.0,0.0,0.2193732193732194,-0.029999999999999805,12.0,-1.72,3.0,2.74,25.0,-22.0,0.5,0.0
5,0.0,-10.0,0.0,0.2193732193732194,-0.029999999999999805,12.0,-1.72,3.0,2.74,25.0,-22.0,0.5,0.0
6,1.0,0.0,0.0,0.08008008008008005,1.67,-1.0,0.5899999999999999,-7.0,-0.18000000000000005,31.0,-17.0,0.6,0.0
7,-2.0,-10.0,1.0,0.0,-1.4,3.0,-1.2199999999999998,0.0,2.91,1.0,-28.0,0.3,1.0
8,1.0,-10.0,3.0,0.01851851851851849,-1.42,-15.0,1.92,-10.0,-0.08000000000000007,-4.0,-51.0,1.4,1.0
9,0.0,-10.0,3.0,0.05820105820105814,-0.9099999999999997,2.0,-0.6200000000000001,-9.0,-0.27,-9.0,-42.0,0.8,1.0
10,3.0,0.0,4.0,-0.027233115468409563,0.020000000000000018,-11.0,-0.040000000000000036,9.0,-0.46,4.0,1.0,0.2,1.0
0,-1.0,0.0,1.0,-0.1440217391304348,-2.48,-14.0,-2.21,0.0,0.68,16.0,3.0,0.0,1.0
1,-5.0,0.0,1.0,0.04347826086956519,-2.88,-12.0,-1.4299999999999997,2.0,1.19,38.0,20.0,0.0,0.0
2,-2.0,0.0,-2.0,-0.2642140468227425,-3.73,-18.0,1.1000000000000005,-20.0,1.0,9.0,-47.0,0.0,1.0
3,-2.0,0.0,0.0,-0.3113604488078542,-3.4,-8.0,-1.5399999999999996,-4.0,1.94,60.0,2.0,0.1,1.0
4,2.0,0.0,2.0,-0.09937888198757772,-2.0,-14.0,0.020000000000000462,-9.0,1.51,33.0,3.0,0.5,1.0
5,-2.0,0.0,-1.0,-0.2898550724637682,-3.4899999999999998,-19.0,0.14000000000000057,-10.0,2.49,44.0,-22.0,0.5,1.0
6,-2.0,0.0,-3.0,-0.0041407867494824835,-1.9400000000000004,-9.0,-1.4999999999999996,0.0,0.97,33.0,20.0,0.0,0.0
0,-6.0,0.0,-2.0,0.05429864253393657,-0.6499999999999999,4.0,-0.1200000000000001,-13.0,1.0399999999999998,25.0,0.0,0.2,1.0
1,1.0,10.0,-1.0,0.22352941176470587,0.28000000000000025,5.0,0.08000000000000007,-11.0,1.1199999999999999,10.0,12.0,0.39999999999999997,0.0
2,-2.0,0.0,0.0,0.027233115468409563,-1.19,9.0,-1.78,-2.0,2.1500000000000004,9.0,-44.0,0.7,0.0
3,-4.0,-10.0,-3.0,0.18067226890756294,0.06000000000000005,4.0,-1.06,-6.0,0.8699999999999999,-4.0,-19.0,0.6000000000000001,0.0
4,1.0,-10.0,2.0,0.007739938080495334,-0.9299999999999997,2.0,0.3999999999999999,-14.0,0.54,12.0,-37.0,0.0,1.0
5,-1.0,0.0,1.0,0.047667342799188606,-1.1099999999999999,4.0,-0.3500000000000001,-14.0,2.48,1.0,-5.0,0.7,0.0
6,-3.0,0.0,-4.0,0.027233115468409563,-0.020000000000000018,11.0,0.040000000000000036,-9.0,0.46,-4.0,-1.0,-0.2,0.0
7,2.0,0.0,0.0,0.0603715170278637,-0.94,6.0,-0.9199999999999999,-3.0,-0.34,-33.0,-19.0,0.09999999999999998,0.0
8,-2.0,0.0,-1.0,0.09625668449197855,-0.6999999999999997,12.0,-0.9100000000000001,-6.0,1.25,-2.0,-25.0,0.7,0.0
9,-1.0,0.0,0.0,-0.03130929791271353,-0.2999999999999998,12.0,-0.48999999999999977,-9.0,1.5999999999999999,27.0,-3.0,-0.1,1.0
10,-3.0,0.0,-2.0,-0.12091503267973858,0.010000000000000231,11.0,-0.009999999999999787,-6.0,2.27,12.0,-26.0,0.49999999999999994,1.0
11,-1.0,0.0,0.0,-0.020220588235294157,0.010000000000000231,8.0,-0.1499999999999999,-14.0,1.1199999999999999,24.0,-15.0,-0.1,1.0
12,-1.0,0.0,-1.0,-0.009803921568627527,-0.3899999999999997,1.0,1.1900000000000004,-15.0,2.1500000000000004,11.0,-27.0,0.3,1.0
13,3.0,0.0,6.0,-0.14075630252100846,0.07000000000000028,5.0,-0.9499999999999997,-11.0,0.71,24.0,-26.0,-0.1,1.0
14,-3.0,0.0,-1.0,0.056862745098039125,0.8400000000000003,16.0,-0.25,-21.0,1.7499999999999998,5.0,-11.0,0.0,1.0
15,2.0,0.0,1.0,0.056862745098039125,0.4900000000000002,20.0,-0.52,-23.0,0.8999999999999999,0.0,-25.0,0.39999999999999997,1.0
16,-2.0,0.0,-2.0,0.056862745098039125,-0.6699999999999999,-8.0,1.3200000000000003,-13.0,0.14999999999999997,7.0,-19.0,0.0,1.0
17,-2.0,0.0,-1.0,0.06546489563567359,-2.09,11.0,-2.02,-22.0,2.99,4.0,-60.0,2.0,0.0
0,2.0,0.0,-1.0,-0.0452380952380953,-0.4900000000000002,4.0,-4.17,13.0,0.6199999999999999,16.0,27.0,-1.4,0.0
1,6.0,0.0,1.0,-0.20000000000000007,-2.0100000000000002,3.0,-4.57,0.0,1.38,25.0,6.0,-0.8,1.0
2,6.0,0.0,4.0,-0.1166666666666667,-0.7000000000000002,4.0,-1.9900000000000002,-4.0,2.6,26.0,0.0,-1.8,1.0
3,4.0,0.0,-2.0,0.08571428571428563,0.5899999999999994,2.0,-3.2899999999999996,10.0,-0.09000000000000008,15.0,50.0,-1.8,0.0
5,2.0,0.0,1.0,-0.080952380952381,-0.18000000000000016,15.0,-4.55,4.0,3.1999999999999997,48.0,34.0,-1.2000000000000002,1.0
6,6.0,0.0,-1.0,-0.09743589743589742,-3.0700000000000003,2.0,-4.5,-4.0,2.42,35.0,-50.0,-0.30000000000000004,1.0
0,2.0,0.0,2.0,-0.1166666666666667,-1.85,-18.0,0.5299999999999998,-8.0,-0.37,78.0,17.0,-0.5,1.0
1,-4.0,0.0,-5.0,-0.08288288288288292,0.7199999999999998,-7.0,0.11999999999999966,-8.0,-0.37,38.0,34.0,0.09999999999999998,0.0
2,1.0,0.0,5.0,-0.330952380952381,-0.8599999999999999,-12.0,-1.46,-3.0,0.06000000000000005,35.0,26.0,-0.4,1.0
3,-1.0,0.0,0.0,-0.09743589743589742,-0.5899999999999999,-4.0,2.94,-42.0,-0.99,-22.0,-33.0,-0.5,1.0
0,2.0,0.0,0.0,-0.16315789473684217,0.9199999999999999,-15.0,0.08000000000000007,25.0,-3.07,-85.0,6.0,-1.2,1.0
1,-4.0,0.0,-2.0,-0.15000000000000002,1.6800000000000002,-2.0,-0.29000000000000004,20.0,-1.64,-59.0,7.0,0.3999999999999999,1.0
2,-2.0,0.0,-1.0,-0.15806451612903227,-0.22999999999999998,-10.0,-1.02,6.0,0.26000000000000023,-48.0,-35.0,0.7000000000000002,0.0
0,-5.0,0.0,-2.0,0.08458646616541354,1.02,7.0,-0.41000000000000014,1.0,1.68,34.0,11.0,0.10000000000000003,0.0
1,-2.0,0.0,-1.0,-0.0368421052631579,-0.8799999999999999,-4.0,-0.020000000000000018,-8.0,0.35,12.0,-31.0,0.8999999999999999,1.0
2,-4.0,0.0,-2.0,-0.11615245009074404,-0.29000000000000004,6.0,0.33000000000000007,-13.0,3.26,34.0,3.0,0.39999999999999997,1.0
3,-2.0,0.0,0.0,0.16315789473684217,-0.9199999999999999,15.0,-0.08000000000000007,-25.0,3.07,85.0,-6.0,1.2,0.0
4,0.0,0.0,0.0,0.18623481781376527,0.5700000000000003,18.0,-1.6,1.0,2.99,44.0,-20.0,1.3,0.0
5,-2.0,0.0,0.0,-0.0603715170278637,0.94,-6.0,0.9199999999999999,3.0,0.34,33.0,19.0,-0.09999999999999998,1.0
0,1.0,0.0,-4.0,0.07857142857142863,-2.39,0.0,-1.6500000000000004,4.0,0.51,-8.0,9.0,-0.39999999999999997,1.0
1,-3.0,0.0,-5.0,-0.07727272727272727,-1.4000000000000004,2.0,-1.0100000000000002,-10.0,3.9200000000000004,-35.0,8.0,0.7000000000000001,0.0
2,7.0,0.0,5.0,-0.08999999999999997,-1.2400000000000002,-16.0,6.1899999999999995,-21.0,-0.32,-80.0,-83.0,-0.6,1.0
3,4.0,0.0,0.0,-0.18333333333333335,-1.4500000000000002,-11.0,1.2599999999999998,-17.0,2.49,-41.0,-12.0,-0.09999999999999998,1.0
4,-1.0,0.0,-3.0,-0.18333333333333335,-2.42,2.0,1.17,-17.0,0.37999999999999995,-52.0,3.0,-0.6,1.0
5,5.0,0.0,0.0,-0.04999999999999993,-2.29,-5.0,-1.1900000000000004,-7.0,2.5300000000000002,-34.0,-25.0,-0.39999999999999997,1.0
6,0.0,0.0,-1.0,-0.21666666666666667,-2.9,-19.0,1.0499999999999998,-15.0,-0.020000000000000018,-54.0,-41.0,-0.09999999999999998,1.0
7,2.0,0.0,-3.0,-0.07727272727272727,-3.09,-1.0,-1.1900000000000004,-10.0,1.3499999999999999,-49.0,-38.0,0.5000000000000001,1.0
8,-2.0,0.0,-3.0,-0.13571428571428568,-1.83,-8.0,-0.9100000000000001,0.0,0.39999999999999997,-52.0,-10.0,-0.6,1.0
9,5.0,25.0,-2.0,0.025000000000000022,0.15000000000000036,4.0,0.8099999999999996,-10.0,0.6000000000000001,-18.0,-10.0,-0.6,0.0
10,5.0,0.0,2.0,-0.19374999999999998,-2.67,-10.0,0.13999999999999968,-8.0,0.27999999999999997,-44.0,-45.0,1.2000000000000002,1.0
11,5.0,0.0,-1.0,-0.09999999999999998,-2.5,7.0,-0.7000000000000002,-15.0,2.3400000000000003,-43.0,-25.0,2.1,1.0
12,3.0,0.0,-1.0,-0.08999999999999997,-3.05,-1.0,-1.0500000000000003,-10.0,0.46,-28.0,-23.0,0.5000000000000001,1.0
13,3.0,10.0,-2.0,-0.04999999999999993,-0.8600000000000003,7.0,-0.5,-9.0,1.3399999999999999,-44.0,-18.0,0.7999999999999999,0.0
14,0.0,0.0,-3.0,-0.13571428571428568,-3.8,-17.0,4.5,-15.0,-0.32,-80.0,-83.0,-0.6,1.0
15,2.0,0.0,-3.0,-0.19210526315789467,-2.88,-1.0,-1.1600000000000001,-7.0,1.02,-44.0,-19.0,-0.09999999999999998,1.0
16,1.0,0.0,-3.0,-0.07580645161290323,-2.0,3.0,-0.6700000000000004,-4.0,0.98,-29.0,-28.0,0.0,1.0
0,3.0,0.0,5.0,-0.22857142857142865,-0.5899999999999999,-4.0,1.54,-15.0,1.1099999999999999,-55.0,-12.0,0.09999999999999998,1.0
1,0.0,0.0,-1.0,-0.18571428571428572,-0.2999999999999998,1.0,0.3600000000000003,-11.0,2.4,-32.0,-26.0,0.39999999999999997,1.0
2,-2.0,0.0,-1.0,-0.12857142857142856,0.18000000000000016,-4.0,0.07000000000000028,-1.0,1.79,-37.0,-27.0,0.2,1.0
3,-2.0,0.0,-1.0,-0.12857142857142856,0.18000000000000016,-4.0,0.07000000000000028,-1.0,1.79,-37.0,-27.0,0.2,1.0
4,-3.0,-10.0,-1.0,-0.1558441558441559,-0.6199999999999997,-2.0,0.41999999999999993,-6.0,0.7600000000000001,-41.0,-32.0,0.7,1.0
5,4.0,0.0,3.0,-0.22857142857142865,-0.8699999999999997,-3.0,-0.23999999999999977,-8.0,1.3900000000000001,-39.0,-32.0,1.1,1.0
6,-3.0,-10.0,-2.0,-0.3078817733990148,-1.15,-2.0,0.7400000000000002,-16.0,2.4299999999999997,-38.0,-23.0,0.49999999999999994,1.0
7,-1.0,0.0,4.0,-0.07857142857142863,2.39,0.0,1.6500000000000004,-4.0,-0.51,8.0,-9.0,0.39999999999999997,0.0
8,-2.0,0.0,1.0,-0.3035714285714286,0.8000000000000003,-1.0,2.09,-2.0,-0.58,-6.0,-21.0,0.7,1.0
9,1.0,0.0,1.0,-0.1558441558441559,-0.6999999999999997,-1.0,0.45999999999999996,-14.0,0.84,-41.0,-47.0,0.9000000000000001,1.0
10,4.0,25.0,2.0,-0.0535714285714286,2.5400000000000005,4.0,2.46,-14.0,0.09000000000000008,-10.0,-19.0,-0.2,0.0
11,-4.0,0.0,-1.0,-0.11904761904761907,-0.5799999999999996,6.0,0.07000000000000028,-3.0,3.33,-18.0,8.0,0.09999999999999998,1.0
12,-4.0,0.0,-1.0,-0.11904761904761907,-0.5799999999999996,6.0,0.07000000000000028,-3.0,3.33,-18.0,8.0,0.09999999999999998,1.0
13,0.0,0.0,1.0,-0.15437788018433185,0.3900000000000001,3.0,0.98,-8.0,0.4700000000000001,-21.0,-37.0,0.39999999999999997,1.0
0,2.0,0.0,1.0,0.12857142857142856,-0.18000000000000016,4.0,-0.07000000000000028,1.0,-1.79,37.0,27.0,-0.2,0.0
1,2.0,0.0,1.0,0.12857142857142856,-0.18000000000000016,4.0,-0.07000000000000028,1.0,-1.79,37.0,27.0,-0.2,0.0
2,7.0,10.0,2.0,-0.09411764705882353,-1.12,4.0,0.1599999999999997,-10.0,1.0299999999999998,1.0,-34.0,0.9,1.0
3,-1.0,-10.0,0.0,-0.027272727272727337,-0.7999999999999998,2.0,0.34999999999999964,-5.0,-1.03,-4.0,-5.0,0.5,1.0
4,2.0,10.0,1.0,-0.06470588235294117,-0.29000000000000004,4.0,0.8699999999999997,-6.0,-1.9500000000000002,-5.0,-5.0,0.4,1.0
5,3.0,10.0,0.0,-0.15294117647058825,-1.68,0.0,0.69,-15.0,-1.09,1.0,-28.0,2.0,1.0
6,0.0,0.0,0.0,-0.08571428571428574,0.25,2.0,0.13999999999999968,-5.0,-0.75,11.0,-6.0,0.5,1.0
7,2.0,25.0,3.0,0.021428571428571352,-0.5299999999999998,6.0,-0.3700000000000001,-7.0,-0.2200000000000002,10.0,-2.0,0.4,0.0
8,2.0,25.0,3.0,0.021428571428571352,-0.5299999999999998,6.0,-0.3700000000000001,-7.0,-0.2200000000000002,10.0,-2.0,0.4,0.0
9,2.0,0.0,3.0,-0.15000000000000002,-1.49,-8.0,0.36999999999999966,-1.0,-0.14000000000000012,6.0,18.0,0.19999999999999996,1.0
11,2.0,0.0,3.0,-0.15000000000000002,-1.49,-8.0,0.36999999999999966,-1.0,-0.14000000000000012,6.0,18.0,0.19999999999999996,0.0
12,-2.0,0.0,0.0,0.00952380952380949,-0.7599999999999998,10.0,0.0,-2.0,1.54,19.0,35.0,-0.10000000000000003,1.0
13,6.0,0.0,4.0,-0.050000000000000044,-0.29000000000000004,11.0,0.8799999999999999,-18.0,0.040000000000000036,2.0,-7.0,2.3000000000000003,1.0
14,2.0,0.0,3.0,-0.18461538461538463,-0.7599999999999998,11.0,0.71,-15.0,-1.31,20.0,9.0,0.19999999999999996,1.0
15,2.0,0.0,3.0,-0.18461538461538463,-0.7599999999999998,11.0,0.71,-15.0,-1.31,20.0,9.0,0.19999999999999996,1.0
16,2.0,0.0,3.0,-0.18461538461538463,-0.7599999999999998,11.0,0.71,-15.0,-1.31,20.0,9.0,0.19999999999999996,1.0
17,3.0,0.0,5.0,0.10909090909090902,0.26000000000000023,3.0,-0.040000000000000036,-6.0,-1.07,5.0,-4.0,0.9999999999999999,1.0
18,-1.0,10.0,0.0,0.09999999999999998,-1.29,-4.0,0.5499999999999998,-15.0,1.4699999999999998,11.0,-9.0,0.0,1.0
19,3.0,0.0,2.0,-0.14210526315789473,-0.6699999999999999,3.0,0.41999999999999993,-10.0,-1.28,1.0,-1.0,0.09999999999999998,1.0
20,2.0,0.0,2.0,-0.02580645161290329,0.20999999999999996,7.0,0.9099999999999997,-7.0,-1.32,16.0,-10.0,0.19999999999999996,1.0
0,0.0,-10.0,1.0,0.05227272727272725,0.06000000000000005,5.0,-0.52,-5.0,-0.22999999999999998,39.0,13.0,-0.40000000000000013,0.0
1,-1.0,0.0,-1.0,0.1558441558441559,0.6999999999999997,1.0,-0.45999999999999996,14.0,-0.84,41.0,47.0,-0.9000000000000001,0.0
2,-5.0,0.0,-2.0,0.0,1.6899999999999995,3.0,0.18000000000000016,0.0,2.5700000000000003,14.0,46.0,0.19999999999999996,1.0
3,0.0,10.0,1.0,-0.14309764309764306,-0.010000000000000231,0.0,-0.5899999999999999,5.0,1.2800000000000002,7.0,18.0,-0.9000000000000001,0.0
4,-2.0,0.0,0.0,0.04870129870129869,-0.5100000000000002,2.0,0.27,-1.0,1.19,10.0,32.0,-0.7000000000000001,1.0
5,-1.0,0.0,0.0,-0.022727272727272707,1.5099999999999998,11.0,0.14000000000000012,-1.0,0.52,6.0,37.0,-0.6000000000000001,1.0
6,-1.0,0.0,3.0,-0.022727272727272707,-0.16000000000000014,0.0,-0.4299999999999997,8.0,0.8799999999999999,25.0,9.0,-0.5000000000000001,1.0
7,-2.0,0.0,3.0,0.07727272727272727,3.09,1.0,1.1900000000000004,10.0,-1.3499999999999999,49.0,38.0,-0.5000000000000001,0.0
8,2.0,10.0,1.0,0.06060606060606066,0.3599999999999999,-9.0,1.12,1.0,1.12,-3.0,-7.0,-0.20000000000000007,1.0
9,0.0,0.0,2.0,0.12727272727272732,1.04,-6.0,0.03000000000000025,-6.0,0.0,2.0,-1.0,0.5999999999999999,1.0
10,-1.0,10.0,2.0,0.01674641148325362,-0.26000000000000023,0.0,-0.23999999999999977,-13.0,-0.98,13.0,35.0,0.3999999999999999,1.0
11,2.0,10.0,6.0,-0.006060606060605989,1.67,1.0,1.8100000000000005,3.0,-0.5,-14.0,-19.0,-0.40000000000000013,1.0
12,-5.0,0.0,-2.0,0.03679653679653683,0.1200000000000001,7.0,-0.3899999999999997,11.0,2.49,23.0,55.0,-0.8,0.0
13,3.0,0.0,2.0,-0.022727272727272707,0.5899999999999999,8.0,0.4900000000000002,-5.0,0.9900000000000002,6.0,13.0,1.6,1.0
14,-1.0,0.0,1.0,-0.09965034965034958,0.08999999999999986,-10.0,1.4200000000000004,0.0,-1.02,0.0,8.0,-0.6000000000000001,1.0
15,1.0,10.0,2.0,-0.009569377990430561,0.16999999999999993,-6.0,0.40000000000000036,1.0,-0.18999999999999995,-10.0,5.0,-0.10000000000000009,1.0
16,-1.0,0.0,0.0,0.0014662756598240456,1.0899999999999999,4.0,0.52,6.0,-0.3699999999999999,20.0,10.0,-0.5000000000000001,1.0
0,0.0,0.0,-1.0,0.15437788018433185,-0.3900000000000001,-3.0,-0.98,8.0,-0.4700000000000001,21.0,37.0,-0.39999999999999997,0.0
1,0.0,0.0,2.0,0.10080645161290325,1.9100000000000001,6.0,3.1200000000000006,-14.0,-0.53,-31.0,-5.0,-0.6,1.0
2,-1.0,0.0,0.0,0.047235023041474644,-1.6,-2.0,-0.25,-7.0,1.5599999999999998,-10.0,22.0,-0.19999999999999996,1.0
3,-2.0,0.0,-2.0,0.02580645161290329,-0.20999999999999996,-7.0,-0.9099999999999997,7.0,1.32,-16.0,10.0,-0.19999999999999996,0.0
4,-3.0,0.0,-2.0,-0.024193548387096753,-1.8399999999999999,2.0,-0.48,-15.0,1.3800000000000001,29.0,-15.0,-0.3,1.0
5,-1.0,0.0,3.0,0.07580645161290323,2.0,-3.0,0.6700000000000004,4.0,-0.98,29.0,28.0,0.0,0.0
6,-1.0,0.0,-1.0,0.0035842293906810374,-1.63,-2.0,-1.06,-13.0,2.33,-3.0,8.0,0.5000000000000001,1.0
7,1.0,0.0,0.0,-0.0014662756598240456,-1.0899999999999999,-4.0,-0.52,-6.0,0.3699999999999999,-20.0,-10.0,0.5000000000000001,0.0
8,-5.0,10.0,1.0,-0.23573200992555832,-1.0,-6.0,0.11000000000000032,-5.0,-1.05,-1.0,18.0,-0.6,1.0
9,-4.0,0.0,-2.0,0.03533026113671278,-0.9699999999999998,3.0,-0.9099999999999997,5.0,2.8600000000000003,3.0,45.0,-0.3,0.0
10,4.0,0.0,2.0,-0.024193548387096753,-0.5,4.0,-0.029999999999999805,-11.0,1.36,-14.0,3.0,2.1,1.0
11,-1.0,10.0,0.0,-0.15654648956356731,-0.1299999999999999,-5.0,0.5,1.0,-0.44000000000000006,-13.0,20.0,-0.6,1.0
12,2.0,10.0,1.0,0.02580645161290329,1.1399999999999997,4.0,0.17000000000000037,-5.0,0.3599999999999999,-15.0,10.0,0.7999999999999999,1.0
13,0.0,0.0,-1.0,-0.14919354838709675,-1.5499999999999998,-9.0,0.06000000000000005,-7.0,-1.08,-18.0,8.0,-0.3,0.0
14,2.0,-10.0,5.0,-0.23847926267281105,-0.23999999999999977,-12.0,-0.5999999999999996,-3.0,-0.25,6.0,4.0,-0.5,1.0
15,2.0,0.0,1.0,-0.10752688172043012,-0.7599999999999998,-1.0,0.41000000000000014,-17.0,0.8400000000000001,-1.0,-5.0,1.5,1.0
16,0.0,0.0,-2.0,-0.10752688172043012,-0.009999999999999787,-15.0,-0.48999999999999977,3.0,-0.37,-18.0,10.0,-0.19999999999999996,1.0
17,1.0,0.0,0.0,-0.11629881154499144,-0.8799999999999999,-4.0,-0.48999999999999977,-3.0,0.040000000000000036,-15.0,9.0,-0.09999999999999998,1.0
0,-1.0,0.0,-1.0,-0.3142857142857143,-0.27,14.0,-0.4900000000000002,3.0,2.85,43.0,19.0,-1.2000000000000002,1.0
1,3.0,0.0,3.0,0.0,0.7000000000000002,5.0,-1.23,5.0,0.28,25.0,1.0,-1.2000000000000002,1.0
2,1.0,0.0,-1.0,-0.30434782608695654,-0.96,-2.0,-1.4300000000000002,6.0,3.17,13.0,8.0,-1.0,1.0
3,-1.0,0.0,-1.0,-0.22580645161290325,-1.21,7.0,-1.56,3.0,3.47,17.0,1.0,-0.30000000000000004,1.0
0,2.0,0.0,-1.0,-0.33766233766233766,0.03999999999999959,7.0,0.33000000000000007,-1.0,-0.8400000000000001,41.0,-5.0,-0.4999999999999999,1.0
1,-3.0,0.0,-5.0,-0.10909090909090902,-0.26000000000000023,-3.0,0.040000000000000036,6.0,1.07,-5.0,4.0,-0.9999999999999999,0.0
2,3.0,0.0,0.0,-0.10909090909090902,-0.3400000000000003,-4.0,0.4299999999999997,-4.0,1.3,6.0,-3.0,-1.2,1.0
3,4.0,0.0,1.0,-0.24242424242424243,-0.29000000000000004,-2.0,2.6100000000000003,-8.0,-1.3,-7.0,14.0,-1.2,1.0
4,-3.0,-10.0,-3.0,-0.19480519480519476,-1.6700000000000004,5.0,-0.07000000000000028,-6.0,-1.55,-40.0,1.0,-1.4,1.0
5,-1.0,0.0,-2.0,-0.29370629370629364,-1.02,8.0,0.75,-9.0,-0.24,15.0,13.0,-0.7999999999999999,1.0
6,-2.0,0.0,-2.0,-0.06293706293706292,-0.54,-5.0,1.4,-14.0,1.72,-2.0,-11.0,-0.09999999999999987,1.0
0,-1.0,0.0,-2.0,0.2421052631578947,0.8500000000000001,-8.0,0.9199999999999999,0.0,0.11999999999999988,7.0,33.0,0.09999999999999998,1.0
